AGE,Range,ID,Cliente,Estado,opco_lico,Helpdesk,Titulo,categoria1,categoria2,categoria3,categoria4,categoria5,categoria6,Fecha de Creación,esta_com_a_v30
53,>45 y <=60,3663243,"LAR.CFR Junin 385, Rosario",NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247652447,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-07 00:00:00,
53,>45 y <=60,3663249,LAR.L2C Libertad Cordoba,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247651815,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-07 00:00:00,
53,>45 y <=60,3663518,LAR.L2C Libertad Cordoba,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247651835,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-07 00:00:00,
53,>45 y <=60,3663579,LAR.L2C Libertad Cordoba,NOVO,OPCO,REST-IMNCR,POS_21 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247651836,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-07 00:00:00,
53,>45 y <=60,3663593,LAR.L2C Libertad Cordoba,NOVO,OPCO,REST-IMNCR,POS_22 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247651858,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-07 00:00:00,
53,>45 y <=60,3663627,LAR.SGC Solar de la Abadia,NOVO,OPCO,REST-IMNCR,POS_24 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247655436,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-07 00:00:00,
53,>45 y <=60,3663698,LAR.TO2 Tortugas Open Mall 2,NOVO,LICO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247641667,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-07 00:00:00,
53,>45 y <=60,3664813,LAR.FLO Av. Rivadavia 7300,NOVO,OPCO,REST-IMNCR,POS_23 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247663740,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-07 00:00:00,
52,>45 y <=60,3665294,LAR.SIC San Isidro Club,NOVO,OPCO,REST-IMNCR,POS_22 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247685955,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3665434,LAR.SMM San Martin Peatonal Mdp,NOVO,OPCO,REST-IMNCR,POS_32 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247693978,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3665455,LAR.SMM San Martin Peatonal Mdp,NOVO,OPCO,REST-IMNCR,POS_20 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247687908,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3665592,LAR.PPZ Palmares Mendoza,NOVO,LICO,REST-IMNCR,POS_29 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247686169,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3665655,LAR.PPZ Palmares Mendoza,NOVO,LICO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247686118,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3665867,"LAR.LIR Boulevard Oroño y Avenida Battle, Rosario",NOVO,OPCO,REST-IMNCR,POS_23 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247700456,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3665922,LAR.L2C Libertad Cordoba,NOVO,OPCO,REST-IMNCR,KVS_DRK - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247679536,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667467,LAR.PPZ Palmares Mendoza,NOVO,LICO,REST-IMNCR,POS_31 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247703051,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667705,LAR.VGL Villa Gesell,NOVO,OPCO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247664949,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667743,LAR.VGL Villa Gesell,NOVO,OPCO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247662266,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667751,LAR.VGL Villa Gesell,NOVO,OPCO,REST-IMNCR,KVS_DRK - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247662268,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667756,LAR.VGL Villa Gesell,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247662271,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667770,LAR.VGL Villa Gesell,NOVO,OPCO,REST-IMNCR,KVS_SD1 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247662270,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667803,LAR.VGL Villa Gesell,NOVO,OPCO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247662267,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667829,LAR.PLL Peatonal Lomas De Zamora,NOVO,OPCO,REST-IMNCR,POS_29 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247649999,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3667879,LAR.UN3 Unicenter 3 (Patio De Comidas),NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247655175,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
52,>45 y <=60,3668295,LAR.AP1 Av. Pueyrredon 230,NOVO,OPCO,REST-IMNCR,POS_22 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247648608,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-08 00:00:00,
51,>45 y <=60,3668363,LAR.9JL Lanús,NOVO,OPCO,REST-IMNCR,POS_29 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247701963,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668372,LAR.9JL Lanús,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247719269,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668375,LAR.BEL Belgrano,NOVO,OPCO,REST-IMNCR,NGK_86 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247648609,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668381,LAR.BEL Belgrano,NOVO,OPCO,REST-IMNCR,KVS_DRK - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247648550,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668677,LAR.HY3 Banfield 3,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247642683,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668710,LAR.R26 Del Viso,NOVO,LICO,REST-IMNCR,POS_24 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247739452,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668715,LAR.AB1 Abasto Patio De Comidas,NOVO,OPCO,REST-IMNCR,POS_23 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247727480,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668740,LAR.AB1 Abasto Patio De Comidas,NOVO,OPCO,REST-IMNCR,KVS_COL - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247659604,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668751,LAR.R9M Maschwitz,NOVO,OPCO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247728470,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668759,LAR.R9M Maschwitz,NOVO,OPCO,REST-IMNCR,KVS_DTE - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247728469,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668778,LAR.R9M Maschwitz,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247728471,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668791,LAR.R9M Maschwitz,NOVO,OPCO,REST-IMNCR,KVS_SD1 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247728467,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668802,LAR.R9M Maschwitz,NOVO,OPCO,REST-IMNCR,KVS_SD2 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247728468,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668903,LAR.TO2 Tortugas Open Mall 2,NOVO,LICO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247707721,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3668959,"LAR.LIR Boulevard Oroño y Avenida Battle, Rosario",NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247706125,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670577,LAR.DEN Devoto Norte,NOVO,OPCO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247683484,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670598,LAR.DEN Devoto Norte,NOVO,OPCO,REST-IMNCR,KVS_DRK - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247683471,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670608,LAR.DEN Devoto Norte,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247683485,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670662,LAR.SLC Lomas Center,NOVO,OPCO,REST-IMNCR,POS_22 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247652250,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670676,LAR.SLC Lomas Center,NOVO,OPCO,REST-IMNCR,POS_23 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247652244,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670686,LAR.SLC Lomas Center,NOVO,OPCO,REST-IMNCR,POS_24 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247652242,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670703,LAR.PPZ Palmares Mendoza,NOVO,LICO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247759417,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670714,LAR.PPZ Palmares Mendoza,NOVO,LICO,REST-IMNCR,KVS_SD4 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247759372,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
51,>45 y <=60,3670724,LAR.PPZ Palmares Mendoza,NOVO,LICO,REST-IMNCR,KVS_SD3 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247759363,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-09 00:00:00,
50,>45 y <=60,3671888,LAR.MRN Moron,NOVO,OPCO,REST-IMNCR,POS_30 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247782015,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-10 00:00:00,
50,>45 y <=60,3671983,LAR.R26 Del Viso,NOVO,LICO,REST-IMNCR,POS_24 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247743865,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-10 00:00:00,
50,>45 y <=60,3673791,LAR.PLS Plaza Liniers Shopping,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247796704,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-10 00:00:00,
49,>45 y <=60,3676087,LAR.ESC Escobar,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247650418,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-11 00:00:00,
49,>45 y <=60,3676095,LAR.CSC Cordoba Shopping Center,NOVO,OPCO,REST-IMNCR,KVS_SD1 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247656572,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-11 00:00:00,
49,>45 y <=60,3676101,LAR.SMZ San Martin Mendoza,NOVO,LICO,REST-IMNCR,NGK_80 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247839627,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-11 00:00:00,
48,>45 y <=60,3676149,LAR.NUN Nuñez,NOVO,OPCO,REST-IMNCR,POS_23 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247642119,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-12 00:00:00,
48,>45 y <=60,3676170,LAR.R26 Del Viso,NOVO,LICO,REST-IMNCR,POS_24 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247863788,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-12 00:00:00,
48,>45 y <=60,3677390,LAR.R26 Del Viso,NOVO,LICO,REST-IMNCR,POS_24 - POS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247899044,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-12 00:00:00,
48,>45 y <=60,3677401,LAR.BEL Belgrano,NOVO,OPCO,REST-IMNCR,NGK_86 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247898952,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-12 00:00:00,
48,>45 y <=60,3677408,LAR.HLG Hurlingham,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247641529,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-12 00:00:00,
47,>45 y <=60,3678181,LAR.RES Resistencia,NOVO,LICO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247684325,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-13 00:00:00,
47,>45 y <=60,3678561,LAR.DIC DINO Cordoba,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247654545,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-13 00:00:00,
46,>45 y <=60,3681217,LAR.DEN Devoto Norte,NOVO,OPCO,REST-IMNCR,KVS_SD1 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247968537,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3681224,LAR.TRU Trust,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247968429,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3681236,LAR.TRU Trust,NOVO,OPCO,REST-IMNCR,NGK_88 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247964485,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3681292,LAR.TRU Trust,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247964473,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3681338,LAR.EAD Adrogue,NOVO,LICO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247968346,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3681404,LAR.CYJ Cordoba y Junin,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247373518,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3683046,LAR.BMZ Barraca Mall Mendoza,NOVO,LICO,REST-IMNCR,KVS_SD2 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247974510,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3683057,LAR.BMZ Barraca Mall Mendoza,NOVO,LICO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247974509,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3683071,LAR.BMZ Barraca Mall Mendoza,NOVO,LICO,REST-IMNCR,KVS_SD1 - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247974767,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3683102,LAR.BMZ Barraca Mall Mendoza,NOVO,LICO,REST-IMNCR,KVS_DRK - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247974766,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3683116,LAR.BMZ Barraca Mall Mendoza,NOVO,LICO,REST-IMNCR,KVS_OAT - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247974750,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3683298,LAR.R4C Granaderos 200,NOVO,OPCO,REST-IMNCR,KVS_ORB - KVS - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247973495,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
46,>45 y <=60,3683333,LAR.R4C Granaderos 200,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - PACKETE DE ACTUALIZACION - ARCHIVOS - DESACTUALIZADOS - SLMG - 247973353,RESTAURANT,SOFTWARE,MONITOR KVS/ COCINA,ITEMS NO SE VISUALIZAN CORRECTAMENTE,,,2023-03-14 00:00:00,
58,>45 y <=60,3651596,"LAR.S2Z Av. Acceso Este 3280, Mendoza",NOVO,LICO,REST-IMNCR,POS_21 - POS - EQUIPO SIN VINCULO CON IM - 247400366,RESTAURANT,SOFTWARE,NEWPOS,NO CATEGORIZADO,,,2023-03-02 00:00:00,
